game_id,game_date,season,away,home,away_score,home_score,status,stadium
20240428-Yomiuri_Giants-Yokohama_DeNA_BayStars,2024-04-28 14:00:00,2024,Yomiuri Giants,Yokohama DeNA BayStars,6.0,2.0,Final,横 浜
20240429-Orix_Buffaloes-Hokkaido_Nippon-Ham_Fighters,2024-04-29 13:00:00,2024,Orix Buffaloes,Hokkaido Nippon-Ham Fighters,0.0,1.0,Final,エスコンＦ
20240429-Saitama_Seibu_Lions-Fukuoka_SoftBank_Hawks,2024-04-29 13:00:00,2024,Saitama Seibu Lions,Fukuoka SoftBank Hawks,4.0,5.0,Final,みずほPayPay
20240429-Tohoku_Rakuten_Golden_Eagles-Chiba_Lotte_Marines,2024-04-29 14:00:00,2024,Tohoku Rakuten Golden Eagles,Chiba Lotte Marines,8.0,6.0,Final,ZOZOマリン
20240429-Tokyo_Yakult_Swallows-Yomiuri_Giants,2024-04-29 14:00:00,2024,Tokyo Yakult Swallows,Yomiuri Giants,9.0,0.0,Final,東京ドーム
20240429-Yokohama_DeNA_BayStars-Chunichi_Dragons,2024-04-29 14:00:00,2024,Yokohama DeNA BayStars,Chunichi Dragons,1.0,11.0,Final,バンテリンドーム
20240429-Hanshin_Tigers-Hiroshima_Toyo_Carp,2024-04-29 18:00:00,2024,Hanshin Tigers,Hiroshima Toyo Carp,,,Postponed,マツダスタジアム
20240430-Chiba_Lotte_Marines-Orix_Buffaloes,2024-04-30 18:00:00,2024,Chiba Lotte Marines,Orix Buffaloes,1.0,0.0,Final,ほっと神戸
20240430-Hanshin_Tigers-Hiroshima_Toyo_Carp,2024-04-30 18:00:00,2024,Hanshin Tigers,Hiroshima Toyo Carp,7.0,1.0,Final,マツダスタジアム
20240430-Hokkaido_Nippon-Ham_Fighters-Saitama_Seibu_Lions,2024-04-30 18:00:00,2024,Hokkaido Nippon-Ham Fighters,Saitama Seibu Lions,2.0,1.0,Final,ベルーナドーム
20240430-Tohoku_Rakuten_Golden_Eagles-Fukuoka_SoftBank_Hawks,2024-04-30 18:00:00,2024,Tohoku Rakuten Golden Eagles,Fukuoka SoftBank Hawks,0.0,8.0,Final,みずほPayPay
20240430-Tokyo_Yakult_Swallows-Yomiuri_Giants,2024-04-30 18:00:00,2024,Tokyo Yakult Swallows,Yomiuri Giants,4.0,3.0,Final,東京ドーム
20240430-Yokohama_DeNA_BayStars-Chunichi_Dragons,2024-04-30 18:00:00,2024,Yokohama DeNA BayStars,Chunichi Dragons,2.0,1.0,Final,バンテリンドーム
20240501-Chiba_Lotte_Marines-Orix_Buffaloes,2024-05-01 18:00:00,2024,Chiba Lotte Marines,Orix Buffaloes,6.0,3.0,Final,ほっと神戸
20240501-Hanshin_Tigers-Hiroshima_Toyo_Carp,2024-05-01 18:00:00,2024,Hanshin Tigers,Hiroshima Toyo Carp,2.0,2.0,Final,マツダスタジアム
20240501-Hokkaido_Nippon-Ham_Fighters-Saitama_Seibu_Lions,2024-05-01 18:00:00,2024,Hokkaido Nippon-Ham Fighters,Saitama Seibu Lions,1.0,3.0,Final,ベルーナドーム
20240501-Tohoku_Rakuten_Golden_Eagles-Fukuoka_SoftBank_Hawks,2024-05-01 18:00:00,2024,Tohoku Rakuten Golden Eagles,Fukuoka SoftBank Hawks,4.0,3.0,Final,みずほPayPay
20240501-Tokyo_Yakult_Swallows-Yomiuri_Giants,2024-05-01 18:00:00,2024,Tokyo Yakult Swallows,Yomiuri Giants,4.0,0.0,Final,東京ドーム
20240501-Yokohama_DeNA_BayStars-Chunichi_Dragons,2024-05-01 18:00:00,2024,Yokohama DeNA BayStars,Chunichi Dragons,12.0,1.0,Final,バンテリンドーム
20240503-Chiba_Lotte_Marines-Tohoku_Rakuten_Golden_Eagles,2024-05-03 13:00:00,2024,Chiba Lotte Marines,Tohoku Rakuten Golden Eagles,1.0,12.0,Final,楽天モバイル
20240503-Hokkaido_Nippon-Ham_Fighters-Orix_Buffaloes,2024-05-03 13:00:00,2024,Hokkaido Nippon-Ham Fighters,Orix Buffaloes,3.0,0.0,Final,京セラD大阪
20240503-Chunichi_Dragons-Tokyo_Yakult_Swallows,2024-05-03 14:00:00,2024,Chunichi Dragons,Tokyo Yakult Swallows,3.0,5.0,Final,神 宮
20240503-Yokohama_DeNA_BayStars-Hiroshima_Toyo_Carp,2024-05-03 14:00:00,2024,Yokohama DeNA BayStars,Hiroshima Toyo Carp,2.0,0.0,Final,マツダスタジアム
20240503-Fukuoka_SoftBank_Hawks-Saitama_Seibu_Lions,2024-05-03 18:00:00,2024,Fukuoka SoftBank Hawks,Saitama Seibu Lions,0.0,1.0,Final,ベルーナドーム
20240503-Hanshin_Tigers-Yomiuri_Giants,2024-05-03 18:00:00,2024,Hanshin Tigers,Yomiuri Giants,5.0,8.0,Final,東京ドーム
20240504-Chiba_Lotte_Marines-Tohoku_Rakuten_Golden_Eagles,2024-05-04 13:00:00,2024,Chiba Lotte Marines,Tohoku Rakuten Golden Eagles,2.0,0.0,Final,楽天モバイル
20240504-Fukuoka_SoftBank_Hawks-Saitama_Seibu_Lions,2024-05-04 13:00:00,2024,Fukuoka SoftBank Hawks,Saitama Seibu Lions,4.0,5.0,Final,ベルーナドーム
20240504-Hokkaido_Nippon-Ham_Fighters-Orix_Buffaloes,2024-05-04 13:00:00,2024,Hokkaido Nippon-Ham Fighters,Orix Buffaloes,1.0,3.0,Final,京セラD大阪
20240504-Yokohama_DeNA_BayStars-Hiroshima_Toyo_Carp,2024-05-04 13:30:00,2024,Yokohama DeNA BayStars,Hiroshima Toyo Carp,1.0,4.0,Final,マツダスタジアム
20240504-Chunichi_Dragons-Tokyo_Yakult_Swallows,2024-05-04 18:00:00,2024,Chunichi Dragons,Tokyo Yakult Swallows,7.0,7.0,Final,神 宮
20240504-Hanshin_Tigers-Yomiuri_Giants,2024-05-04 18:00:00,2024,Hanshin Tigers,Yomiuri Giants,1.0,2.0,Final,東京ドーム
20240505-Chiba_Lotte_Marines-Tohoku_Rakuten_Golden_Eagles,2024-05-05 13:00:00,2024,Chiba Lotte Marines,Tohoku Rakuten Golden Eagles,4.0,1.0,Final,楽天モバイル
20240505-Fukuoka_SoftBank_Hawks-Saitama_Seibu_Lions,2024-05-05 13:00:00,2024,Fukuoka SoftBank Hawks,Saitama Seibu Lions,4.0,0.0,Final,ベルーナドーム
20240505-Hokkaido_Nippon-Ham_Fighters-Orix_Buffaloes,2024-05-05 13:00:00,2024,Hokkaido Nippon-Ham Fighters,Orix Buffaloes,6.0,3.0,Final,京セラD大阪
20240505-Yokohama_DeNA_BayStars-Hiroshima_Toyo_Carp,2024-05-05 13:30:00,2024,Yokohama DeNA BayStars,Hiroshima Toyo Carp,5.0,0.0,Final,マツダスタジアム
20240505-Hanshin_Tigers-Yomiuri_Giants,2024-05-05 14:00:00,2024,Hanshin Tigers,Yomiuri Giants,4.0,2.0,Final,東京ドーム
20240505-Chunichi_Dragons-Tokyo_Yakult_Swallows,2024-05-05 18:00:00,2024,Chunichi Dragons,Tokyo Yakult Swallows,6.0,3.0,Final,神 宮
20240506-Saitama_Seibu_Lions-Chiba_Lotte_Marines,2024-05-06 14:00:00,2024,Saitama Seibu Lions,Chiba Lotte Marines,1.0,8.0,Final,ZOZOマリン
20240506-Hiroshima_Toyo_Carp-Hanshin_Tigers,2024-05-06 18:00:00,2024,Hiroshima Toyo Carp,Hanshin Tigers,,,Postponed,甲子園
20240506-Hokkaido_Nippon-Ham_Fighters-Fukuoka_SoftBank_Hawks,2024-05-06 18:00:00,2024,Hokkaido Nippon-Ham Fighters,Fukuoka SoftBank Hawks,4.0,9.0,Final,みずほPayPay
20240506-Orix_Buffaloes-Tohoku_Rakuten_Golden_Eagles,2024-05-06 18:00:00,2024,Orix Buffaloes,Tohoku Rakuten Golden Eagles,4.0,2.0,Final,楽天モバイル
20240506-Tokyo_Yakult_Swallows-Yokohama_DeNA_BayStars,2024-05-06 18:00:00,2024,Tokyo Yakult Swallows,Yokohama DeNA BayStars,5.0,6.0,Final,横 浜
20240506-Yomiuri_Giants-Chunichi_Dragons,2024-05-06 18:00:00,2024,Yomiuri Giants,Chunichi Dragons,0.0,2.0,Final,バンテリンドーム
20240507-Hiroshima_Toyo_Carp-Hanshin_Tigers,2024-05-07 18:00:00,2024,Hiroshima Toyo Carp,Hanshin Tigers,2.0,0.0,Final,甲子園
20240507-Hokkaido_Nippon-Ham_Fighters-Fukuoka_SoftBank_Hawks,2024-05-07 18:00:00,2024,Hokkaido Nippon-Ham Fighters,Fukuoka SoftBank Hawks,1.0,2.0,Final,みずほPayPay
20240507-Saitama_Seibu_Lions-Chiba_Lotte_Marines,2024-05-07 18:00:00,2024,Saitama Seibu Lions,Chiba Lotte Marines,1.0,6.0,Final,ZOZOマリン
20240507-Yomiuri_Giants-Chunichi_Dragons,2024-05-07 18:00:00,2024,Yomiuri Giants,Chunichi Dragons,2.0,0.0,Final,バンテリンドーム
20240508-Hiroshima_Toyo_Carp-Hanshin_Tigers,2024-05-08 18:00:00,2024,Hiroshima Toyo Carp,Hanshin Tigers,3.0,1.0,Final,甲子園
20240508-Hokkaido_Nippon-Ham_Fighters-Fukuoka_SoftBank_Hawks,2024-05-08 18:00:00,2024,Hokkaido Nippon-Ham Fighters,Fukuoka SoftBank Hawks,1.0,3.0,Final,みずほPayPay
20240508-Orix_Buffaloes-Tohoku_Rakuten_Golden_Eagles,2024-05-08 18:00:00,2024,Orix Buffaloes,Tohoku Rakuten Golden Eagles,1.0,4.0,Final,秋 田
20240508-Tokyo_Yakult_Swallows-Yokohama_DeNA_BayStars,2024-05-08 18:00:00,2024,Tokyo Yakult Swallows,Yokohama DeNA BayStars,6.0,2.0,Final,横 浜
20240508-Yomiuri_Giants-Chunichi_Dragons,2024-05-08 18:00:00,2024,Yomiuri Giants,Chunichi Dragons,4.0,1.0,Final,バンテリンドーム
20240510-Chiba_Lotte_Marines-Hokkaido_Nippon-Ham_Fighters,2024-05-10 18:00:00,2024,Chiba Lotte Marines,Hokkaido Nippon-Ham Fighters,3.0,6.0,Final,エスコンＦ
20240510-Chunichi_Dragons-Hiroshima_Toyo_Carp,2024-05-10 18:00:00,2024,Chunichi Dragons,Hiroshima Toyo Carp,3.0,6.0,Final,マツダスタジアム
20240510-Hanshin_Tigers-Yokohama_DeNA_BayStars,2024-05-10 18:00:00,2024,Hanshin Tigers,Yokohama DeNA BayStars,4.0,3.0,Final,横 浜
20240510-Tohoku_Rakuten_Golden_Eagles-Saitama_Seibu_Lions,2024-05-10 18:00:00,2024,Tohoku Rakuten Golden Eagles,Saitama Seibu Lions,13.0,2.0,Final,ベルーナドーム
20240510-Yomiuri_Giants-Tokyo_Yakult_Swallows,2024-05-10 18:00:00,2024,Yomiuri Giants,Tokyo Yakult Swallows,2.0,1.0,Final,神 宮
20240511-Orix_Buffaloes-Fukuoka_SoftBank_Hawks,2024-05-11 13:00:00,2024,Orix Buffaloes,Fukuoka SoftBank Hawks,1.0,4.0,Final,宮 崎
20240511-Chiba_Lotte_Marines-Hokkaido_Nippon-Ham_Fighters,2024-05-11 14:00:00,2024,Chiba Lotte Marines,Hokkaido Nippon-Ham Fighters,0.0,3.0,Final,エスコンＦ
20240511-Chunichi_Dragons-Hiroshima_Toyo_Carp,2024-05-11 14:00:00,2024,Chunichi Dragons,Hiroshima Toyo Carp,4.0,0.0,Final,マツダスタジアム
20240511-Hanshin_Tigers-Yokohama_DeNA_BayStars,2024-05-11 14:00:00,2024,Hanshin Tigers,Yokohama DeNA BayStars,9.0,11.0,Final,横 浜
20240511-Tohoku_Rakuten_Golden_Eagles-Saitama_Seibu_Lions,2024-05-11 14:00:00,2024,Tohoku Rakuten Golden Eagles,Saitama Seibu Lions,1.0,2.0,Final,ベルーナドーム
20240511-Yomiuri_Giants-Tokyo_Yakult_Swallows,2024-05-11 18:00:00,2024,Yomiuri Giants,Tokyo Yakult Swallows,4.0,3.0,Final,神 宮
20240512-Chiba_Lotte_Marines-Hokkaido_Nippon-Ham_Fighters,2024-05-12 13:00:00,2024,Chiba Lotte Marines,Hokkaido Nippon-Ham Fighters,5.0,6.0,Final,エスコンＦ
20240512-Chunichi_Dragons-Hiroshima_Toyo_Carp,2024-05-12 13:30:00,2024,Chunichi Dragons,Hiroshima Toyo Carp,,,Postponed,マツダスタジアム
20240512-Hanshin_Tigers-Yokohama_DeNA_BayStars,2024-05-12 14:00:00,2024,Hanshin Tigers,Yokohama DeNA BayStars,1.0,0.0,Final,横 浜
20240512-Orix_Buffaloes-Fukuoka_SoftBank_Hawks,2024-05-12 14:00:00,2024,Orix Buffaloes,Fukuoka SoftBank Hawks,,,Postponed,鹿児島
20240512-Tohoku_Rakuten_Golden_Eagles-Saitama_Seibu_Lions,2024-05-12 14:00:00,2024,Tohoku Rakuten Golden Eagles,Saitama Seibu Lions,2.0,6.0,Final,ベルーナドーム
20240512-Yomiuri_Giants-Tokyo_Yakult_Swallows,2024-05-12 18:00:00,2024,Yomiuri Giants,Tokyo Yakult Swallows,1.0,3.0,Final,神 宮
20240514-Fukuoka_SoftBank_Hawks-Tohoku_Rakuten_Golden_Eagles,2024-05-14 13:00:00,2024,Fukuoka SoftBank Hawks,Tohoku Rakuten Golden Eagles,1.0,4.0,Final,楽天モバイル
20240514-Saitama_Seibu_Lions-Hokkaido_Nippon-Ham_Fighters,2024-05-14 13:00:00,2024,Saitama Seibu Lions,Hokkaido Nippon-Ham Fighters,1.0,4.0,Final,エスコンＦ
20240514-Hanshin_Tigers-Chunichi_Dragons,2024-05-14 18:00:00,2024,Hanshin Tigers,Chunichi Dragons,2.0,4.0,Final,豊 橋
20240514-Hiroshima_Toyo_Carp-Tokyo_Yakult_Swallows,2024-05-14 18:00:00,2024,Hiroshima Toyo Carp,Tokyo Yakult Swallows,2.0,1.0,Final,松 山
20240514-Yokohama_DeNA_BayStars-Yomiuri_Giants,2024-05-14 18:00:00,2024,Yokohama DeNA BayStars,Yomiuri Giants,1.0,2.0,Final,富 山
20240514-Chiba_Lotte_Marines-Orix_Buffaloes,2024-05-14 18:30:00,2024,Chiba Lotte Marines,Orix Buffaloes,4.0,1.0,Final,那 覇
20240515-Fukuoka_SoftBank_Hawks-Tohoku_Rakuten_Golden_Eagles,2024-05-15 13:00:00,2024,Fukuoka SoftBank Hawks,Tohoku Rakuten Golden Eagles,7.0,3.0,Final,楽天モバイル
20240515-Saitama_Seibu_Lions-Hokkaido_Nippon-Ham_Fighters,2024-05-15 13:00:00,2024,Saitama Seibu Lions,Hokkaido Nippon-Ham Fighters,3.0,12.0,Final,エスコンＦ
20240515-Hanshin_Tigers-Chunichi_Dragons,2024-05-15 18:00:00,2024,Hanshin Tigers,Chunichi Dragons,1.0,0.0,Final,バンテリンドーム
20240515-Hiroshima_Toyo_Carp-Tokyo_Yakult_Swallows,2024-05-15 18:00:00,2024,Hiroshima Toyo Carp,Tokyo Yakult Swallows,0.0,2.0,Final,松 山
20240515-Yokohama_DeNA_BayStars-Yomiuri_Giants,2024-05-15 18:00:00,2024,Yokohama DeNA BayStars,Yomiuri Giants,0.0,4.0,Final,福 井
20240515-Chiba_Lotte_Marines-Orix_Buffaloes,2024-05-15 18:30:00,2024,Chiba Lotte Marines,Orix Buffaloes,1.0,1.0,Final,那 覇
20240516-Hanshin_Tigers-Chunichi_Dragons,2024-05-16 18:00:00,2024,Hanshin Tigers,Chunichi Dragons,9.0,4.0,Final,バンテリンドーム
20240517-Chunichi_Dragons-Yokohama_DeNA_BayStars,2024-05-17 18:00:00,2024,Chunichi Dragons,Yokohama DeNA BayStars,1.0,2.0,Final,横 浜
20240517-Hokkaido_Nippon-Ham_Fighters-Chiba_Lotte_Marines,2024-05-17 18:00:00,2024,Hokkaido Nippon-Ham Fighters,Chiba Lotte Marines,1.0,1.0,Final,ZOZOマリン
20240517-Saitama_Seibu_Lions-Fukuoka_SoftBank_Hawks,2024-05-17 18:00:00,2024,Saitama Seibu Lions,Fukuoka SoftBank Hawks,2.0,6.0,Final,みずほPayPay
20240517-Tohoku_Rakuten_Golden_Eagles-Orix_Buffaloes,2024-05-17 18:00:00,2024,Tohoku Rakuten Golden Eagles,Orix Buffaloes,5.0,3.0,Final,京セラD大阪
20240517-Tokyo_Yakult_Swallows-Hanshin_Tigers,2024-05-17 18:00:00,2024,Tokyo Yakult Swallows,Hanshin Tigers,4.0,2.0,Final,甲子園
20240517-Yomiuri_Giants-Hiroshima_Toyo_Carp,2024-05-17 18:00:00,2024,Yomiuri Giants,Hiroshima Toyo Carp,0.0,2.0,Final,マツダスタジアム
20240518-Chunichi_Dragons-Yokohama_DeNA_BayStars,2024-05-18 14:00:00,2024,Chunichi Dragons,Yokohama DeNA BayStars,2.0,3.0,Final,横 浜
20240518-Hokkaido_Nippon-Ham_Fighters-Chiba_Lotte_Marines,2024-05-18 14:00:00,2024,Hokkaido Nippon-Ham Fighters,Chiba Lotte Marines,4.0,6.0,Final,ZOZOマリン
20240518-Saitama_Seibu_Lions-Fukuoka_SoftBank_Hawks,2024-05-18 14:00:00,2024,Saitama Seibu Lions,Fukuoka SoftBank Hawks,2.0,3.0,Final,みずほPayPay
20240518-Tohoku_Rakuten_Golden_Eagles-Orix_Buffaloes,2024-05-18 14:00:00,2024,Tohoku Rakuten Golden Eagles,Orix Buffaloes,3.0,8.0,Final,京セラD大阪
20240518-Tokyo_Yakult_Swallows-Hanshin_Tigers,2024-05-18 14:00:00,2024,Tokyo Yakult Swallows,Hanshin Tigers,0.0,1.0,Final,甲子園
20240518-Yomiuri_Giants-Hiroshima_Toyo_Carp,2024-05-18 14:00:00,2024,Yomiuri Giants,Hiroshima Toyo Carp,3.0,4.0,Final,マツダスタジアム
20240519-Tohoku_Rakuten_Golden_Eagles-Orix_Buffaloes,2024-05-19 13:00:00,2024,Tohoku Rakuten Golden Eagles,Orix Buffaloes,2.0,3.0,Final,京セラD大阪
20240519-Yomiuri_Giants-Hiroshima_Toyo_Carp,2024-05-19 13:30:00,2024,Yomiuri Giants,Hiroshima Toyo Carp,3.0,9.0,Final,マツダスタジアム
20240519-Chunichi_Dragons-Yokohama_DeNA_BayStars,2024-05-19 14:00:00,2024,Chunichi Dragons,Yokohama DeNA BayStars,3.0,2.0,Final,横 浜
20240519-Hokkaido_Nippon-Ham_Fighters-Chiba_Lotte_Marines,2024-05-19 14:00:00,2024,Hokkaido Nippon-Ham Fighters,Chiba Lotte Marines,3.0,4.0,Final,ZOZOマリン
20240519-Saitama_Seibu_Lions-Fukuoka_SoftBank_Hawks,2024-05-19 14:00:00,2024,Saitama Seibu Lions,Fukuoka SoftBank Hawks,1.0,2.0,Final,みずほPayPay
20240519-Tokyo_Yakult_Swallows-Hanshin_Tigers,2024-05-19 14:00:00,2024,Tokyo Yakult Swallows,Hanshin Tigers,2.0,7.0,Final,甲子園
20240521-Chiba_Lotte_Marines-Saitama_Seibu_Lions,2024-05-21 18:00:00,2024,Chiba Lotte Marines,Saitama Seibu Lions,5.0,3.0,Final,ベルーナドーム
20240521-Chunichi_Dragons-Yomiuri_Giants,2024-05-21 18:00:00,2024,Chunichi Dragons,Yomiuri Giants,1.0,1.0,Final,東京ドーム
20240521-Hanshin_Tigers-Hiroshima_Toyo_Carp,2024-05-21 18:00:00,2024,Hanshin Tigers,Hiroshima Toyo Carp,2.0,6.0,Final,マツダスタジアム
20240521-Orix_Buffaloes-Hokkaido_Nippon-Ham_Fighters,2024-05-21 18:00:00,2024,Orix Buffaloes,Hokkaido Nippon-Ham Fighters,4.0,5.0,Final,エスコンＦ
20240521-Tohoku_Rakuten_Golden_Eagles-Fukuoka_SoftBank_Hawks,2024-05-21 18:00:00,2024,Tohoku Rakuten Golden Eagles,Fukuoka SoftBank Hawks,0.0,21.0,Final,みずほPayPay
20240521-Yokohama_DeNA_BayStars-Tokyo_Yakult_Swallows,2024-05-21 18:00:00,2024,Yokohama DeNA BayStars,Tokyo Yakult Swallows,7.0,0.0,Final,神 宮
20240522-Chiba_Lotte_Marines-Saitama_Seibu_Lions,2024-05-22 18:00:00,2024,Chiba Lotte Marines,Saitama Seibu Lions,2.0,1.0,Final,ベルーナドーム
20240522-Chunichi_Dragons-Yomiuri_Giants,2024-05-22 18:00:00,2024,Chunichi Dragons,Yomiuri Giants,4.0,2.0,Final,東京ドーム
20240522-Hanshin_Tigers-Hiroshima_Toyo_Carp,2024-05-22 18:00:00,2024,Hanshin Tigers,Hiroshima Toyo Carp,2.0,1.0,Final,マツダスタジアム
20240522-Orix_Buffaloes-Hokkaido_Nippon-Ham_Fighters,2024-05-22 18:00:00,2024,Orix Buffaloes,Hokkaido Nippon-Ham Fighters,4.0,5.0,Final,エスコンＦ
20240522-Tohoku_Rakuten_Golden_Eagles-Fukuoka_SoftBank_Hawks,2024-05-22 18:00:00,2024,Tohoku Rakuten Golden Eagles,Fukuoka SoftBank Hawks,0.0,12.0,Final,京セラD大阪
20240522-Yokohama_DeNA_BayStars-Tokyo_Yakult_Swallows,2024-05-22 18:00:00,2024,Yokohama DeNA BayStars,Tokyo Yakult Swallows,2.0,1.0,Final,神 宮
20240523-Hanshin_Tigers-Hiroshima_Toyo_Carp,2024-05-23 18:00:00,2024,Hanshin Tigers,Hiroshima Toyo Carp,2.0,1.0,Final,マツダスタジアム
20240523-Orix_Buffaloes-Hokkaido_Nippon-Ham_Fighters,2024-05-23 18:00:00,2024,Orix Buffaloes,Hokkaido Nippon-Ham Fighters,9.0,3.0,Final,エスコンＦ
20240523-Yokohama_DeNA_BayStars-Tokyo_Yakult_Swallows,2024-05-23 18:00:00,2024,Yokohama DeNA BayStars,Tokyo Yakult Swallows,5.0,3.0,Final,神 宮
20240524-Fukuoka_SoftBank_Hawks-Chiba_Lotte_Marines,2024-05-24 18:00:00,2024,Fukuoka SoftBank Hawks,Chiba Lotte Marines,1.0,3.0,Final,ZOZOマリン
20240524-Hiroshima_Toyo_Carp-Yokohama_DeNA_BayStars,2024-05-24 18:00:00,2024,Hiroshima Toyo Carp,Yokohama DeNA BayStars,5.0,2.0,Final,横 浜
20240524-Hokkaido_Nippon-Ham_Fighters-Tohoku_Rakuten_Golden_Eagles,2024-05-24 18:00:00,2024,Hokkaido Nippon-Ham Fighters,Tohoku Rakuten Golden Eagles,4.0,3.0,Final,楽天モバイル
20240524-Orix_Buffaloes-Saitama_Seibu_Lions,2024-05-24 18:00:00,2024,Orix Buffaloes,Saitama Seibu Lions,9.0,6.0,Final,ベルーナドーム
20240524-Tokyo_Yakult_Swallows-Chunichi_Dragons,2024-05-24 18:00:00,2024,Tokyo Yakult Swallows,Chunichi Dragons,5.0,2.0,Final,バンテリンドーム
20240524-Yomiuri_Giants-Hanshin_Tigers,2024-05-24 18:00:00,2024,Yomiuri Giants,Hanshin Tigers,1.0,0.0,Final,甲子園
20240525-Fukuoka_SoftBank_Hawks-Chiba_Lotte_Marines,2024-05-25 14:00:00,2024,Fukuoka SoftBank Hawks,Chiba Lotte Marines,0.0,2.0,Final,ZOZOマリン
20240525-Hiroshima_Toyo_Carp-Yokohama_DeNA_BayStars,2024-05-25 14:00:00,2024,Hiroshima Toyo Carp,Yokohama DeNA BayStars,9.0,6.0,Final,横 浜
20240525-Hokkaido_Nippon-Ham_Fighters-Tohoku_Rakuten_Golden_Eagles,2024-05-25 14:00:00,2024,Hokkaido Nippon-Ham Fighters,Tohoku Rakuten Golden Eagles,5.0,0.0,Final,楽天モバイル
20240525-Orix_Buffaloes-Saitama_Seibu_Lions,2024-05-25 14:00:00,2024,Orix Buffaloes,Saitama Seibu Lions,5.0,6.0,Final,ベルーナドーム
20240525-Tokyo_Yakult_Swallows-Chunichi_Dragons,2024-05-25 14:00:00,2024,Tokyo Yakult Swallows,Chunichi Dragons,0.0,1.0,Final,バンテリンドーム
20240525-Yomiuri_Giants-Hanshin_Tigers,2024-05-25 14:00:00,2024,Yomiuri Giants,Hanshin Tigers,0.0,3.0,Final,甲子園
20240526-Fukuoka_SoftBank_Hawks-Chiba_Lotte_Marines,2024-05-26 13:00:00,2024,Fukuoka SoftBank Hawks,Chiba Lotte Marines,1.0,7.0,Final,ZOZOマリン
20240526-Hokkaido_Nippon-Ham_Fighters-Tohoku_Rakuten_Golden_Eagles,2024-05-26 13:00:00,2024,Hokkaido Nippon-Ham Fighters,Tohoku Rakuten Golden Eagles,2.0,3.0,Final,楽天モバイル
20240526-Orix_Buffaloes-Saitama_Seibu_Lions,2024-05-26 13:00:00,2024,Orix Buffaloes,Saitama Seibu Lions,2.0,5.0,Final,ベルーナドーム
20240526-Tokyo_Yakult_Swallows-Chunichi_Dragons,2024-05-26 13:30:00,2024,Tokyo Yakult Swallows,Chunichi Dragons,0.0,5.0,Final,バンテリンドーム
20240526-Hiroshima_Toyo_Carp-Yokohama_DeNA_BayStars,2024-05-26 14:00:00,2024,Hiroshima Toyo Carp,Yokohama DeNA BayStars,4.0,2.0,Final,横 浜
20240526-Yomiuri_Giants-Hanshin_Tigers,2024-05-26 14:00:00,2024,Yomiuri Giants,Hanshin Tigers,2.0,1.0,Final,甲子園
20240528-Chiba_Lotte_Marines-Tokyo_Yakult_Swallows,2024-05-28 18:00:00,2024,Chiba Lotte Marines,Tokyo Yakult Swallows,5.0,3.0,Final,神 宮
20240528-Fukuoka_SoftBank_Hawks-Yomiuri_Giants,2024-05-28 18:00:00,2024,Fukuoka SoftBank Hawks,Yomiuri Giants,2.0,0.0,Final,東京ドーム
20240528-Hokkaido_Nippon-Ham_Fighters-Hanshin_Tigers,2024-05-28 18:00:00,2024,Hokkaido Nippon-Ham Fighters,Hanshin Tigers,,,Postponed,甲子園
20240528-Orix_Buffaloes-Hiroshima_Toyo_Carp,2024-05-28 18:00:00,2024,Orix Buffaloes,Hiroshima Toyo Carp,1.0,2.0,Final,マツダスタジアム
20240528-Saitama_Seibu_Lions-Chunichi_Dragons,2024-05-28 18:00:00,2024,Saitama Seibu Lions,Chunichi Dragons,0.0,3.0,Final,バンテリンドーム
20240528-Tohoku_Rakuten_Golden_Eagles-Yokohama_DeNA_BayStars,2024-05-28 18:00:00,2024,Tohoku Rakuten Golden Eagles,Yokohama DeNA BayStars,1.0,6.0,Final,横 浜
20240529-Chiba_Lotte_Marines-Tokyo_Yakult_Swallows,2024-05-29 18:00:00,2024,Chiba Lotte Marines,Tokyo Yakult Swallows,3.0,3.0,Final,神 宮
20240529-Fukuoka_SoftBank_Hawks-Yomiuri_Giants,2024-05-29 18:00:00,2024,Fukuoka SoftBank Hawks,Yomiuri Giants,0.0,1.0,Final,東京ドーム
20240529-Hokkaido_Nippon-Ham_Fighters-Hanshin_Tigers,2024-05-29 18:00:00,2024,Hokkaido Nippon-Ham Fighters,Hanshin Tigers,8.0,2.0,Final,甲子園
20240529-Orix_Buffaloes-Hiroshima_Toyo_Carp,2024-05-29 18:00:00,2024,Orix Buffaloes,Hiroshima Toyo Carp,0.0,14.0,Final,マツダスタジアム
20240529-Saitama_Seibu_Lions-Chunichi_Dragons,2024-05-29 18:00:00,2024,Saitama Seibu Lions,Chunichi Dragons,1.0,0.0,Final,バンテリンドーム
20240529-Tohoku_Rakuten_Golden_Eagles-Yokohama_DeNA_BayStars,2024-05-29 18:00:00,2024,Tohoku Rakuten Golden Eagles,Yokohama DeNA BayStars,4.0,0.0,Final,横 浜
20240530-Chiba_Lotte_Marines-Tokyo_Yakult_Swallows,2024-05-30 18:00:00,2024,Chiba Lotte Marines,Tokyo Yakult Swallows,3.0,3.0,Final,神 宮
20240530-Fukuoka_SoftBank_Hawks-Yomiuri_Giants,2024-05-30 18:00:00,2024,Fukuoka SoftBank Hawks,Yomiuri Giants,5.0,6.0,Final,東京ドーム
